user_uid,element_uid,rating
540179,4560,7
68246,747,6
176997,747,10
222979,2270,10
470909,344,9
544705,7789,8
148512,2714,9
179452,747,10
414320,6306,7
119834,2714,7
197885,6188,7
368004,6187,8
324656,1912,10
53929,5237,9
87984,747,10
451867,747,8
287468,2714,10
87537,10005,9
253954,2714,10
501062,2714,10
135650,8258,9
302082,9741,9
540846,747,10
31798,747,10
23685,747,8
359047,747,10
192717,2725,9
195796,747,10
218550,2714,8
555739,2714,5
372120,1385,9
367432,747,10
509227,9766,8
439976,747,10
591394,2714,6
236188,2714,10
556596,7328,10
170955,2714,10
573353,2714,8
179452,2714,10
434923,7502,10
178489,747,10
521296,747,9
17132,747,10
167063,747,9
75904,2714,7
187292,2714,10
468639,9322,10
559535,2714,9
543941,5183,9
133122,747,10
548315,5837,10
123803,747,10
550129,747,9
223354,2949,8
309945,5667,10
308645,2991,9
75806,1654,6
385231,10062,10
297816,747,10
226070,9837,10
140766,9741,10
70543,747,10
212626,2803,8
587801,2490,9
351047,3263,10
68791,2803,8
68791,6138,9
393179,2540,5
374361,747,10
218219,5007,10
446952,4118,9
304010,9353,8
131088,5990,10
501527,747,10
49474,2714,8
196980,7518,10
197885,2714,9
71586,5429,5
114304,2714,8
15289,2714,10
480104,2714,8
71586,2270,10
401749,747,4
233856,7602,7
370295,747,8
32606,747,8
339614,5990,9
460677,2714,9
501527,2714,10
183700,7423,8
138384,5562,4
61795,2993,10
257815,747,7
19526,4187,8
218575,3422,2
557796,4457,10
588370,2714,9
97634,7328,8
219774,5034,6
557234,747,9
30084,4764,10
292344,747,8
575403,1156,10
470763,5298,10
589696,7252,8
532165,747,8
22538,1196,8
541907,2714,9
392374,468,10
183954,2714,10
222996,2714,9
499653,2882,10
68746,2714,5
308081,9411,7
505324,9741,10
444965,6015,10
529228,5990,10
278959,7609,10
183293,10005,10
463904,9392,8
106396,6043,10
55636,6043,10
163787,1654,8
345879,747,10
414306,2714,8
184758,7115,8
473334,4401,9
178717,747,10
530991,2905,4
438988,747,10
344799,9411,10
35922,747,10
229145,2308,10
162609,3223,9
581700,6730,9
285579,747,9
47103,317,10
193809,1196,7
291613,218,8
490114,4461,8
445045,747,10
426958,2714,9
392801,2953,9
56505,747,10
129622,2714,8
193300,747,9
251438,5542,10
349342,3701,10
208345,2340,8
196693,2714,9
97342,4626,10
261452,2604,10
544632,6164,9
591634,747,10
297365,747,10
481126,2714,10
311873,2714,10
577834,3223,10
327806,7632,10
374987,2714,10
511407,747,10
107154,270,10
527590,4929,10
385972,2540,10
156144,4735,10
74940,96,10
107891,631,8
527869,5990,10
416278,747,8
327363,582,10
230006,1654,5
408184,7644,10
278255,6043,9
62603,2714,9
148895,7492,10
218217,2714,5
117464,747,10
558917,4648,9
279047,2714,10
413458,9662,4
344676,2714,10
478509,5258,8
55481,2714,10
457837,1642,4
200813,270,10
437892,6591,10
42100,1616,6
530883,10062,9
199474,2714,10
362050,7036,7
57198,747,8
399724,747,10
228861,2714,10
315753,9392,10
185339,5129,4
442214,3406,8
321562,9794,10
365437,747,9
169625,747,10
417338,5943,10
252725,4096,10
382204,2622,8
433250,1152,10
431992,2714,10
307654,9324,10
541339,9827,8
504461,2714,10
361633,747,10
121347,2714,8
255072,747,10
2645,747,10
447967,2714,10
542139,8258,10
23050,747,10
217707,8901,5
70758,1616,3
414623,2714,10
323099,1461,10
341847,2714,9
275832,4729,7
395557,747,10
363694,5441,10
341847,4657,8
330622,96,7
208570,2714,10
576169,2501,8
83638,747,10
390572,747,10
468727,4410,10
87435,6970,3
229053,747,9
306166,747,10
321322,4305,2
211458,4560,9
35062,2714,6
385972,3223,10
281492,747,8
585244,9597,10
178186,2803,0
497837,2743,7
183323,8258,8
437714,747,4
193809,3485,8
97816,5990,10
221641,7789,7
96359,747,10
125338,2714,8
436021,7374,2
585195,919,10
333124,7200,8
398418,8680,4
391269,747,9
584535,2714,8
405244,2217,8
205985,1881,7
4331,2424,6
217885,64,6
195425,747,10
345715,2714,10
231562,10016,8
342382,4461,8
74940,6043,8
156435,2714,9
367197,1086,10
231198,2714,9
47155,747,9
218701,1461,8
29404,9300,4
112134,2714,8
16496,747,8
421497,5488,10
192352,4683,10
309574,2714,10
109089,747,10
2645,2714,10
255425,747,9
4331,3485,6
477340,2714,9
384270,4134,1
324785,5694,7
98883,3223,10
163985,2064,9
114299,747,8
486450,2714,10
508125,1436,2
347728,7166,10
367002,747,10
555256,8822,8
495893,5591,10
369861,1156,10
328780,747,10
39632,9068,10
477146,2714,9
65969,747,10
140110,747,8
46187,9540,10
332550,8349,10
532756,6730,10
562047,266,4
75076,3125,10
57198,2714,10
457110,3232,6
74193,2714,10
162652,9827,8
587659,747,10
272025,747,7
68931,7232,8
542464,2714,7
185402,115,10
351751,747,9
123803,2714,9
316410,5441,8
397527,396,10
459157,4560,10
301818,2714,9
295909,582,10
187317,747,6
582156,7015,7
523800,8323,8
213986,747,10
398399,2714,10
256430,3903,8
174829,2714,10
108839,1686,10
351498,2424,8
179110,2714,9
290090,747,10
394263,6500,10
394263,9904,10
329040,2714,10
85608,9176,8
589727,2552,9
578621,747,9
441228,747,10
78821,2714,10
240087,3109,8
486254,1156,6
485131,1415,8
375988,747,10
514738,747,8
526437,5988,10
417316,6970,2
9219,747,10
128233,2714,8
127184,2714,10
345194,6407,10
41007,747,10
366882,7609,10
382402,2714,10
158037,2174,4
389455,4743,10
29954,1654,10
350912,5441,10
371618,747,10
214377,2714,4
405299,2725,8
126847,7200,7
156145,3830,10
279304,7036,4
471198,2270,8
228861,747,10
68414,747,10
276379,2714,4
110138,6970,3
443680,747,10
157493,747,10
449356,2714,10
234836,2714,10
369861,9938,10
329935,2743,9
264499,747,9
275575,747,10
523640,4743,10
95551,2501,8
320728,6421,8
110199,747,10
277445,747,10
442139,2714,10
161121,4626,10
203312,2714,10
42876,2714,8
575969,7271,6
163050,1034,10
321643,747,8
306217,2714,10
385759,6015,10
157493,2501,8
459833,2714,7
273623,747,7
93652,747,8
127719,3527,6
552183,1912,9
153270,747,10
386325,747,10
2065,6340,10
313622,2714,8
60687,747,2
94523,2714,10
544072,747,10
2422,8907,5
95040,747,8
122092,3861,9
92013,6005,4
123456,2714,7
5191,5837,8
384890,2714,10
580062,747,10
93652,2714,10
365624,6530,8
449086,747,6
117524,5943,8
217674,266,8
232414,2714,9
98699,2714,10
273623,2714,7
217860,2714,9
490008,747,10
441228,2714,10
417386,266,6
100511,4830,2
66142,3469,10
322724,4160,4
187320,747,10
201224,2714,8
580654,6187,5
327177,5903,7
60765,266,5
357434,2428,10
473148,8200,8
284785,266,8
361116,2604,10
439136,7898,9
323384,2714,10
320337,9898,6
443709,994,8
439136,9785,9
356665,5434,8
493705,2231,10
87984,9794,10
418990,1912,8
172979,747,10
258340,747,8
559558,5258,5
397790,3861,7
397790,4764,6
115385,747,8
501508,2714,7
18113,747,8
248560,747,10
466359,747,8
514152,747,9
455964,2714,8
370917,747,6
41891,2714,10
490008,4560,8
450399,747,4
59139,2714,10
528344,6015,8
403700,2714,9
199702,2714,9
319813,747,10
412998,747,8
119084,5990,10
54291,3958,10
573272,747,9
72155,9322,10
262136,4457,10
35713,2714,10
197186,2714,8
265721,2714,8
489208,2714,8
16567,747,10
235648,2714,10
256796,2714,10
461815,5770,10
204216,9057,8
39295,747,10
14613,2714,10
109389,2714,9
159818,2714,7
421648,1616,3
362189,747,10
536054,747,4
431695,8680,10
517047,9938,9
108074,747,10
228975,9844,10
575097,9411,10
252722,6112,10
335699,6043,9
202029,4015,2
16177,7143,4
331710,2224,8
397790,6398,7
65750,2714,6
288896,6407,10
207306,7492,4
189082,4830,6
545312,5667,6
544008,2714,9
106332,747,8
433806,2714,4
167136,7790,4
501922,1461,10
583331,2882,8
522533,4730,9
179714,2714,10
305662,2714,10
482093,747,9
274205,2714,9
475633,747,10
349194,2714,8
232388,8258,9
584827,5990,10
121659,9938,8
65750,747,4
351219,6340,8
482093,2714,6
230608,2714,10
223937,3903,10
39009,747,10
438752,7609,8
135003,2714,8
39009,2714,10
484103,3861,4
475129,4187,8
552743,994,2
444796,266,7
354606,4501,8
155681,747,10
431387,2714,9
420711,5183,10
127901,8591,9
423762,747,10
258934,938,9
185136,5691,9
178386,2921,5
143645,747,9
301503,5943,8
308428,6551,10
74940,6970,4
338081,4764,9
179714,747,10
538259,7609,7
198173,6970,4
218169,5183,8
413725,747,4
267561,747,9
65254,2905,4
563294,4410,10
18481,2604,10
160316,747,10
213052,2714,10
107348,9766,8
172694,4187,10
213052,747,10
165544,2714,9
279507,4096,10
40588,3903,6
246910,747,9
299053,4730,10
419768,7845,8
558917,2436,4
524540,8323,1
281983,747,9
348614,747,10
500234,266,10
526598,9794,9
416181,5837,8
436504,10005,10
133528,266,4
343460,2714,8
459734,747,10
524177,5258,10
106324,2803,6
194908,746,10
85921,7834,8
416562,8796,6
30334,747,8
342021,2714,10
66218,3850,4
287866,747,10
322524,528,8
38848,4764,9
577884,747,10
442440,5237,10
14033,1252,6
12653,8258,9
181207,2714,10
369466,2477,10
498864,9324,10
339143,747,10
223648,747,8
234143,2714,10
285360,2714,9
357683,747,8
238585,7415,8
490674,2714,10
414217,2911,4
411636,468,10
561296,7143,10
156173,6730,5
511032,8258,9
403699,2714,10
5113,8258,10
231935,8075,7
358554,2714,10
238333,6380,8
272057,747,10
21990,747,10
353404,747,7
230608,747,10
39682,2714,8
345508,2714,8
263986,747,10
433289,2428,8
300039,5903,8
52415,2714,10
370328,9226,7
213450,2714,10
132854,747,10
60721,6730,8
434193,5943,9
361338,2714,10
280917,6530,4
160982,2714,10
261534,8901,6
133315,2565,8
503295,747,7
268046,96,10
278819,747,10
325048,747,10
501518,747,10
544632,1513,8
303403,2714,9
364272,747,10
190647,8163,9
59843,10005,10
52798,5441,6
228074,1822,10
476710,4410,10
289699,2174,10
475814,747,10
282339,2714,4
2739,6164,10
119364,747,10
450192,7693,8
174005,747,5
529176,2714,8
321562,9904,9
93862,2636,8
586457,3125,10
514522,2714,10
399830,5436,7
362287,9741,10
286355,2714,6
48151,5077,8
344468,9265,6
521390,747,10
504157,2714,10
96275,747,10
151229,2921,4
72224,2714,10
235653,2714,10
87179,4401,8
23653,1386,5
11384,747,10
562047,2714,6
198267,4743,10
566131,2714,9
518990,747,8
87179,4501,7
193809,3385,9
124821,10070,10
320040,747,10
512205,2714,10
586047,747,8
283023,7492,10
355906,6645,6
399335,2817,7
421514,2714,8
83491,8469,9
577053,7502,4
581700,9844,8
315423,1822,8
313197,3211,4
96020,747,9
475676,1358,3
338344,9920,8
297941,2424,6
23086,747,10
258537,7006,5
296221,747,5
115973,9265,8
192016,6551,8
192016,747,10
206871,1385,10
5177,747,8
162652,6015,4
282753,6676,8
544944,747,10
293454,747,10
88134,4491,6
298951,747,10
263413,4401,8
565018,631,7
501518,2714,9
400992,6591,9
410120,2552,8
582404,2714,8
383734,1375,10
536249,1385,6
480562,2477,10
9603,2714,10
185275,747,10
489090,2714,10
329556,2714,8
149227,2714,10
298012,747,10
7728,2714,9
434910,747,4
422405,4874,2
60293,9920,10
453761,1654,10
582404,747,8
532684,4342,8
449288,6676,6
223347,747,8
6213,747,9
47042,2714,10
477946,747,10
86377,40,10
376299,2725,8
149227,747,10
71627,2714,8
264908,2714,9
6021,5694,10
488646,5903,9
451972,2714,10
205247,747,10
331659,2714,10
61051,7374,9
88351,4657,10
466242,2714,10
139356,2714,10
72653,9392,8
560722,747,6
49451,2714,10
316946,2714,8
163567,4096,10
312592,747,10
263457,4915,9
215470,6591,10
378974,2477,10
155209,1912,5
498784,9057,7
60854,747,10
208638,747,8
333324,2714,9
550912,747,6
275398,747,10
559881,2714,10
142508,7200,9
177047,9538,10
254833,2714,9
348727,747,10
198324,2714,10
83982,3023,10
142293,7643,10
404213,2604,8
376144,4574,5
389620,747,9
350861,2714,9
23086,2714,10
87327,747,10
167469,3438,8
279863,4730,10
366157,4792,7
30334,6897,8
216262,9369,9
90351,747,10
169545,747,10
380286,747,8
576087,747,10
452777,932,8
140912,5077,4
19928,747,8
203461,1034,10
382021,2714,10
379969,2714,10
249904,1034,10
395550,1375,10
549617,5990,2
505805,747,7
55953,747,9
522395,9329,6
522563,747,10
394555,8323,3
335651,6812,8
37401,1386,2
342702,2714,8
259333,9392,8
9177,2714,7
563203,747,5
382021,747,10
397486,7391,9
441673,6551,10
321517,3903,10
444273,747,9
259999,3241,1
39837,2921,4
350212,2714,5
412617,2997,8
244549,3162,7
116612,747,10
522563,2714,8
261367,6187,10
193809,6812,8
199749,7174,5
473822,2714,7
307194,2714,6
305647,5863,7
447665,7602,10
209731,7374,10
137833,4743,9
139986,7015,8
532839,317,8
82966,7131,3
136289,747,6
216757,2714,10
13368,2714,10
290591,8907,8
129343,2714,9
449107,747,4
251099,747,10
16011,1189,10
228972,7609,10
121780,2714,10
338822,747,10
495890,7632,8
54882,2714,8
382189,468,7
174924,2714,5
583609,2604,2
18470,7374,10
322150,2714,8
121780,747,10
75683,6551,10
135642,938,9
519168,5488,7
239867,747,10
502719,2714,10
353895,7143,10
251789,7954,9
165261,1971,9
215751,747,9
17190,747,8
378062,2714,10
520459,6138,9
422348,5648,9
102613,6858,5
325105,7232,9
460692,2714,10
361343,1196,1
319766,2036,10
284731,2714,10
189615,3232,10
84492,3198,8
533917,2428,9
415701,7274,10
503135,747,7
353458,5436,8
370098,4792,10
258183,918,8
230840,9014,10
264019,2270,9
193907,747,10
465747,747,10
129886,747,10
560664,7174,10
171134,2714,10
163874,747,10
92097,4648,10
239867,2714,10
9177,747,9
495819,747,9
361473,3223,10
111473,6112,10
32666,1020,2
196229,9324,10
436811,8075,9
303218,2714,6
514050,747,8
2805,9392,8
437762,2714,10
267007,747,10
209876,2552,10
400805,3406,10
478550,6854,10
408335,747,9
432745,2714,10
163874,2714,10
466445,5858,8
233056,1578,9
188541,747,8
359063,747,9
220507,3206,10
49934,2714,9
385180,3162,8
35080,747,10
375206,2714,8
61849,747,10
573024,747,10
302907,7374,4
14510,2714,7
288181,747,10
473929,747,10
390045,10005,8
390171,8323,3
208005,8654,8
489615,4648,6
503254,6119,8
461618,5434,8
350914,747,10
63452,2714,8
251725,4579,10
65002,10078,8
128519,2714,6
133099,4015,2
454533,2458,5
116040,7641,8
342814,2714,5
315519,2714,9
50904,2714,4
7330,10139,9
134984,5591,10
223713,5867,9
250748,2714,8
472584,747,10
296332,7207,3
572522,2714,6
265380,2622,10
59234,747,8
39082,747,9
296231,7987,10
498312,4574,10
467950,4510,8
132749,4107,10
324505,747,8
538529,3469,6
564853,747,8
508630,4501,6
19086,2714,10
155821,2028,10
271468,7428,9
76731,747,7
98390,2562,5
584025,4579,10
286368,8716,8
347293,2436,10
318684,138,3
304937,2714,10
176712,9265,9
256308,747,8
152344,925,9
407402,3038,4
303938,1654,10
22128,1386,10
17671,2714,9
569738,3263,7
8517,10071,6
470486,747,9
254043,747,9
75583,747,9
74940,2801,10
383303,5007,10
116612,2714,10
401151,5903,10
488865,4833,10
478210,468,5
39853,9540,10
505528,3206,10
536785,2714,7
51779,747,10
514988,747,9
328985,115,4
309801,6854,8
22331,9324,9
101205,4486,8
26036,2714,10
476314,270,10
44292,2714,8
162649,7391,5
335589,3406,8
311836,2714,10
443222,2714,8
559084,7641,10
424267,747,10
423235,5183,6
396108,2873,9
103610,747,10
498575,8117,5
260613,2714,10
127257,2714,4
263376,747,10
210543,2714,10
503698,747,10
419606,3125,10
464270,2714,10
393712,1971,8
61690,10078,8
89111,747,10
157526,8301,10
62359,2714,8
128286,270,9
577053,747,9
437568,8258,7
515741,4595,9
218006,6421,7
243737,747,10
559684,747,10
75735,2714,8
19858,3958,10
176627,747,9
208568,2714,10
434283,6138,10
41809,1557,6
339202,747,10
384638,4574,9
396127,747,7
513524,1822,10
532085,2714,6
237903,747,10
252289,2714,4
156597,9185,10
315656,2714,9
551079,6084,9
105358,7479,9
31335,9827,8
360634,4510,10
165701,747,4
258410,747,9
527664,6043,10
35302,9265,10
509503,6119,10
445534,747,9
549069,7954,6
22249,4096,10
84867,4410,4
48692,3469,7
366880,747,10
17587,2714,9
590558,2714,10
389700,2714,8
152344,2642,5
445006,1385,9
364845,10062,10
543360,7271,5
460873,9597,10
342217,401,7
500326,2714,9
59234,2714,9
67788,9844,8
504402,2714,8
190265,2714,9
504523,2714,5
243666,6909,10
98453,2714,8
44644,747,8
559984,747,10
557331,8075,7
61618,2714,7
327378,6425,10
537705,5599,10
7306,747,10
525771,3218,6
152257,1385,8
211901,747,8
557635,747,10
479610,6340,4
60058,747,10
76647,7898,10
423754,747,7
315181,9597,10
262617,18,10
503796,2552,9
4987,747,10
593161,2714,4
454794,5429,9
427225,9685,8
316199,747,10
120980,1386,2
163876,3485,8
370256,6407,10
585707,2714,10
521188,747,8
248367,2714,10
268510,9335,8
586350,747,9
219159,3958,3
235256,747,10
303673,10139,7
77910,5903,10
459974,7200,4
95940,2714,10
130261,747,8
19828,3125,10
531623,6456,10
576554,9108,9
393512,2714,10
461310,2714,8
245746,7492,10
223414,526,10
238011,747,10
219793,2714,10
401052,747,10
537510,8258,8
331170,1405,5
105671,2714,10
193809,10078,9
21917,3861,9
427617,3903,10
440843,5837,6
498864,6811,10
86065,2714,8
71899,7166,7
481740,4735,6
14944,747,7
476768,747,10
588668,4648,10
60293,1385,10
232076,2036,4
118225,2714,5
550749,7200,9
321948,6591,9
252374,3958,9
444830,396,9
27647,747,8
173866,1405,10
473029,747,10
551232,2714,10
520459,7115,8
104636,2340,10
316322,2991,7
268924,747,9
153393,6591,10
547254,4253,8
579490,747,9
566755,2714,2
41093,747,9
575244,747,10
56864,3752,9
107359,2743,8
428241,1386,10
342896,1376,10
363383,1196,10
214795,2725,9
439255,2714,8
399361,2714,10
498296,747,10
541307,2714,10
196819,2714,10
343773,2714,9
348028,7271,6
9243,5077,8
154532,2714,8
281233,6015,9
270648,747,9
98904,747,10
407648,7954,10
533542,9904,9
533238,9794,10
339777,747,9
261248,8258,5
310132,9785,9
301768,699,8
339686,2921,4
12300,2714,6
39295,2714,10
294063,2714,8
13519,3701,4
462179,2233,10
65254,747,10
57898,2552,10
450478,747,4
65254,2714,10
370407,6380,8
131823,2028,10
474660,2714,8
584795,2714,9
286540,747,8
180126,2991,3
49096,4328,10
319448,4777,7
443977,747,8
338081,3438,10
70191,747,4
431000,3023,10
178438,9016,10
331867,747,10
370094,747,8
320813,4886,8
428020,8654,8
317462,2921,8
508507,6684,3
419987,823,10
115067,4342,7
486595,7166,7
285132,2714,9
175041,747,10
440417,5183,10
390515,6361,8
540625,7954,10
46168,7115,10
46168,6138,10
23791,2714,9
87849,747,10
256204,747,8
49041,747,6
582075,747,10
77760,2714,10
174841,4096,9
359047,6187,10
109987,2714,8
48552,747,8
79715,747,9
54311,747,10
75348,1358,5
437992,2714,8
121284,2270,9
200590,747,10
522808,2882,8
353260,5667,8
33966,747,10
150915,2714,9
62107,4729,10
342112,10109,10
465972,3752,8
249333,5298,8
113074,2714,5
516106,2714,7
455831,10139,9
234595,2028,8
92367,747,10
177455,8804,8
359362,2714,10
504931,6138,9
557894,2186,10
283946,1415,9
86893,2233,10
439514,5677,7
213036,747,9
177455,3258,8
408764,2714,7
390171,9696,8
216082,1761,10
409789,5183,9
546910,8822,10
4223,2714,10
458160,6897,8
585224,2714,9
525542,2714,8
57944,747,10
334829,2714,7
290445,5903,9
432130,747,9
441832,747,8
441077,823,10
488145,3232,3
380015,4558,10
113074,747,10
248621,2714,8
240539,2714,8
384709,7374,9
176470,747,10
197746,5034,6
361843,5990,9
565530,2424,6
107564,2714,10
498575,7337,5
158863,2801,10
529830,6682,9
557205,1912,4
320337,2490,9
151460,747,9
378385,2714,10
275977,3861,9
279367,2714,10
35403,2714,7
448847,747,10
452814,6119,10
251098,747,9
530498,6812,9
574104,4253,9
301915,1189,8
513398,747,8
328316,270,6
144387,747,8
330111,7143,9
549100,8822,10
173578,7015,10
316793,747,10
237197,7789,10
544108,747,10
558329,4481,10
218675,6738,10
556485,2714,9
383292,3903,10
47569,9764,3
279986,747,8
456903,2714,10
42916,2622,8
336352,9904,10
339598,2436,10
258762,5129,8
218988,925,9
516982,2022,1
75992,6407,10
571343,5635,8
355109,1912,9
37581,3125,7
286790,3385,10
332848,2714,10
354539,2714,8
388170,7174,9
332272,747,10
502648,9904,8
502648,9014,8
429797,1822,8
367440,747,10
41093,2714,8
115584,994,8
243666,6812,8
561023,747,9
256204,2714,10
225600,2552,8
10929,6286,10
94609,317,10
138678,6551,8
308645,5258,8
267535,2714,10
304977,8182,10
468639,7374,9
82904,5867,7
32425,747,4
478630,6591,8
392092,7025,7
268416,7745,8
511114,5677,10
124075,4657,10
259916,2714,10
408185,5677,10
487110,9486,8
508630,3162,6
429257,747,10
99230,5441,10
304646,8258,8
264072,7834,7
121272,9329,5
280766,2028,8
311983,747,2
268416,6858,5
584417,747,4
292498,6684,4
398071,2714,10
456474,4626,8
528432,5194,9
481986,6778,10
496838,747,10
301076,3872,2
519756,2714,10
559928,747,10
6907,747,10
585884,2028,10
398071,747,10
133558,4510,9
535888,2714,10
373824,1077,9
140729,9300,9
517619,747,10
58915,8804,9
546033,4491,8
2805,5900,8
421549,747,10
308645,3218,10
320447,2714,7
39955,2714,10
225939,3861,10
14571,2714,9
554589,8200,8
73642,747,10
132130,2714,9
191666,9300,7
235721,2714,10
472195,4491,10
50639,4560,10
410566,2714,10
3465,747,7
62490,747,10
303754,6187,9
588513,7720,10
251100,2714,7
107174,2714,10
25643,2714,10
218227,2714,6
516310,747,6
584798,747,9
127432,189,7
556258,6015,8
